Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;target_cos;target_sin
14:13:26.389313;-0.004680278;0.0;0.009841233;2.751499802;-0.020890491;1.0;0.0
14:13:26.399389;-0.004680278;0.0;0.009841233;2.751499802;-0.020890491;1.0;0.0
14:13:26.409596;-0.004627541;0.003314048;0.009556179;2.75151163;-0.017913031;1.0;0.0
14:13:26.419774;-0.004627541;0.0;0.009278996;2.751513277;-0.018615462;1.0;0.0
14:13:26.431340;-0.004627541;0.0;0.009278996;2.751513277;-0.018615462;1.0;0.0
14:13:26.442176;-0.004627541;0.0;0.009013416;2.751507829;-0.019075771;1.0;0.0
14:13:26.452655;-0.004627541;0.0;0.00869837;2.751494275;-0.019379989;1.0;0.0
14:13:26.463380;-0.003599484;0.075232026;0.009319551;2.751928131;0.045457307;1.0;0.0
14:13:26.475071;-0.003599484;0.0;0.009809281;2.752303208;0.036009638;1.0;0.0
14:13:26.485197;-0.003599484;0.0;0.009809281;2.752303208;0.036009638;1.0;0.0
14:13:26.495547;-0.003599484;0.0;0.010185495;2.752626941;0.027756092;1.0;0.0
14:13:26.505658;-0.003599484;0.0;0.010458585;2.752900294;0.020618862;1.0;0.0
14:13:26.515794;-0.003599484;0.0;0.010458585;2.752900294;0.020618862;1.0;0.0
14:13:26.526090;-0.003599484;0.0;0.010652434;2.753139397;0.014400521;1.0;0.0
14:13:26.536172;-0.003599484;0.0;0.01078343;2.753368005;0.008613548;1.0;0.0
14:13:26.547378;-0.003599484;0.0;0.01083168;2.753534324;0.003668846;1.0;0.0
14:13:26.557802;-0.003599484;0.0;0.01083168;2.753534324;0.003668846;1.0;0.0
14:13:26.568202;-0.003599484;0.0;0.010826753;2.753680645;-0.000358756;1.0;0.0
14:13:26.578830;-0.004575167;-0.068690209;0.009896427;2.75336255;-0.065496952;1.0;0.0
14:13:26.588979;-0.004575167;0.0;0.009122168;2.753098995;-0.05954404;1.0;0.0
14:13:26.599862;-0.004575167;0.0;0.00839611;2.752852958;-0.054324684;1.0;0.0
14:13:26.612490;-0.004575167;0.0;0.007680323;2.752611603;-0.049334772;1.0;0.0
14:13:26.624675;-0.004575167;0.0;0.007680323;2.752611603;-0.049334772;1.0;0.0
14:13:26.635057;-0.004575167;0.0;0.006989668;2.752380019;-0.044501139;1.0;0.0
14:13:26.645803;-0.003546888;0.076306431;0.007323528;2.752643483;0.02477501;1.0;0.0
14:13:26.656107;-0.003546888;0.076306431;0.007323528;2.752643483;0.02477501;1.0;0.0
14:13:26.667241;-0.003546888;0.0;0.00760248;2.752894666;0.018655086;1.0;0.0
14:13:26.678201;-0.003546888;0.0;0.007835358;2.753155671;0.012450177;1.0;0.0
14:13:26.690497;-0.003546888;0.0;0.007935884;2.753313558;0.007369711;1.0;0.0
14:13:26.702419;-0.003546888;0.0;0.007935884;2.753313558;0.007369711;1.0;0.0
14:13:26.712627;-0.003546888;0.0;0.007986944;2.753448981;0.003700921;1.0;0.0
14:13:26.723077;-0.003546888;0.0;0.007994347;2.75356055;0.000548673;1.0;0.0
14:13:26.735222;-0.003546888;0.0;0.007962778;2.753658968;-0.002206409;1.0;0.0
14:13:26.745903;-0.003546888;0.0;0.007894063;2.753741672;-0.004655617;1.0;0.0
14:13:26.756690;-0.003546888;0.0;0.007894063;2.753741672;-0.004655617;1.0;0.0
14:13:26.769135;-0.003546888;0.0;0.00779386;2.753808033;-0.006750846;1.0;0.0
14:13:26.779577;-0.003546888;0.0;0.007668285;2.753859572;-0.008493874;1.0;0.0
14:13:26.790073;-0.003546888;0.0;0.0075281;2.753897111;-0.009898197;1.0;0.0
14:13:26.805799;-0.003546888;0.0;0.0075281;2.753897111;-0.009898197;1.0;0.0
14:13:26.816041;-0.003546888;0.0;0.007340415;2.753928853;-0.011112925;1.0;0.0
14:13:26.826769;-0.003546888;0.0;0.007175536;2.753945616;-0.012064535;1.0;0.0
14:13:26.837035;-0.003546888;0.0;0.007003802;2.753955441;-0.012724642;1.0;0.0
14:13:26.847335;-0.003546888;0.0;0.006815864;2.75395954;-0.013243049;1.0;0.0
14:13:26.857408;-0.003546888;0.0;0.006815864;2.75395954;-0.013243049;1.0;0.0
14:13:26.867977;-0.003546888;0.0;0.006631694;2.753958331;-0.013627256;1.0;0.0
14:13:26.879040;-0.003546888;0.0;0.006441467;2.753952747;-0.013888909;1.0;0.0
14:13:26.889915;-0.003546888;0.0;0.006240159;2.753942916;-0.014054753;1.0;0.0
14:13:26.901816;-0.003546888;0.0;0.006240159;2.753942916;-0.014054753;1.0;0.0
14:13:26.912439;-0.003546888;0.0;0.006052821;2.753930737;-0.014130275;1.0;0.0
14:13:26.922857;-0.003546888;0.0;0.005814534;2.753911696;-0.014124569;1.0;0.0
14:13:26.933720;-0.003546888;0.0;0.005631164;2.753894719;-0.014046428;1.0;0.0
14:13:26.945920;-0.003546888;0.0;0.005631164;2.753894719;-0.014046428;1.0;0.0
14:13:26.955992;-0.003546888;0.0;0.005433032;2.753874403;-0.01391794;1.0;0.0
14:13:26.966956;-0.003546888;0.0;0.00522572;2.75385121;-0.013730479;1.0;0.0
14:13:26.977930;-0.003546888;0.0;0.005038816;2.753828788;-0.013504054;1.0;0.0
14:13:26.988646;-0.003546888;0.0;0.005038816;2.753828788;-0.013504054;1.0;0.0
14:13:26.998978;-0.003546888;0.0;0.004814246;2.753800154;-0.013224488;1.0;0.0
14:13:27.009274;-0.003546888;0.0;0.004635619;2.753776187;-0.0129149;1.0;0.0
14:13:27.019309;-0.003546888;0.0;0.00446641;2.753752597;-0.012620217;1.0;0.0
14:13:27.029798;-0.003546888;0.0;0.00446641;2.753752597;-0.012620217;1.0;0.0
14:13:27.039873;-0.003546888;0.0;0.004296501;2.753728109;-0.012310709;1.0;0.0
14:13:27.050472;-0.003546888;0.0;0.004122304;2.753702232;-0.011976025;1.0;0.0
14:13:27.060551;-0.003546888;0.0;0.004122304;2.753702232;-0.011976025;1.0;0.0
14:13:27.070717;-0.003546888;0.0;0.003962409;2.753677841;-0.011633042;1.0;0.0
14:13:27.081156;-0.003546888;0.0;0.003962409;2.753677841;-0.011633042;1.0;0.0
14:13:27.091242;-0.003546888;0.0;0.00370018;2.753636621;-0.011172792;1.0;0.0
14:13:27.101322;-0.003546888;0.0;0.003528766;2.753608922;-0.010679307;1.0;0.0
14:13:27.113725;-0.003546888;0.0;0.003528766;2.753608922;-0.010679307;1.0;0.0
14:13:27.124070;-0.003546888;0.0;0.003394275;2.753586801;-0.010315772;1.0;0.0
14:13:27.134160;-0.003546888;0.0;0.003259381;2.75356429;-0.009985686;1.0;0.0
14:13:27.145141;-0.003546888;0.0;0.003124657;2.7535415;-0.009647049;1.0;0.0
14:13:27.155412;-0.003546888;0.0;0.003124657;2.7535415;-0.009647049;1.0;0.0
14:13:27.165551;-0.003546888;0.0;0.002961407;2.753513494;-0.009262986;1.0;0.0
14:13:27.175769;-0.003546888;0.0;0.002821096;2.7534891;-0.008863574;1.0;0.0
14:13:27.188172;-0.003546888;0.0;0.002821096;2.7534891;-0.008863574;1.0;0.0
14:13:27.198757;-0.003546888;0.0;0.002706415;2.75346895;-0.008521248;1.0;0.0
14:13:27.209111;-0.003546888;0.0;0.002591155;2.753448515;-0.008206875;1.0;0.0
14:13:27.219519;-0.003546888;0.0;0.002484659;2.753429477;-0.007899435;1.0;0.0
14:13:27.229975;-0.003546888;0.0;0.002384829;2.7534115;-0.007609581;1.0;0.0
14:13:27.242159;-0.002571206;0.074556426;0.003098803;2.753804494;0.054558005;1.0;0.0
14:13:27.254882;-0.002571206;0.074556426;0.003098803;2.753804494;0.054558005;1.0;0.0
14:13:27.265126;-0.002571206;0.0;0.003697962;2.754148238;0.046218833;1.0;0.0
14:13:27.276271;-0.002571206;0.0;0.004264977;2.754490718;0.03837407;1.0;0.0
14:13:27.286769;-0.002571206;0.0;0.004715366;2.754781039;0.031108526;1.0;0.0
14:13:27.298214;-0.002571206;0.0;0.004715366;2.754781039;0.031108526;1.0;0.0
14:13:27.308558;-0.002571206;0.0;0.005063043;2.755023121;0.024942174;1.0;0.0
14:13:27.319393;-0.002571206;0.0;0.005355659;2.75524784;0.019465158;1.0;0.0
14:13:27.329467;-0.002571206;0.0;0.005568374;2.755433835;0.014603677;1.0;0.0
14:13:27.339818;-0.002571206;0.0;0.005568374;2.755433835;0.014603677;1.0;0.0
14:13:27.349995;-0.002571206;0.0;0.005726987;2.755599567;0.010374307;1.0;0.0
14:13:27.360665;-0.002571206;0.0;0.005825703;2.75573385;0.006719023;1.0;0.0
14:13:27.371415;-0.002571206;0.0;0.005875242;2.755834759;0.003808342;1.0;0.0
14:13:27.382109;-0.002571206;0.0;0.005875242;2.755834759;0.003808342;1.0;0.0
14:13:27.393588;-0.002571206;0.0;0.005894407;2.755938162;0.001202823;1.0;0.0
14:13:27.403719;-0.002571206;0.0;0.005880305;2.756009742;-0.001056222;1.0;0.0
14:13:27.413852;-0.003599484;-0.075568602;0.004955999;2.755621185;-0.067927633;1.0;0.0
14:13:27.424065;-0.003599484;-0.075568602;0.004955999;2.755621185;-0.067927633;1.0;0.0
14:13:27.434723;-0.003599484;0.0;0.004140519;2.755275165;-0.059981801;1.0;0.0
14:13:27.445031;-0.003599484;0.0;0.003404969;2.754959825;-0.052811736;1.0;0.0
14:13:27.455329;-0.003599484;0.0;0.002793895;2.75469492;-0.04651862;1.0;0.0
14:13:27.466188;-0.003599484;0.0;0.002793895;2.75469492;-0.04651862;1.0;0.0
14:13:27.476806;-0.003599484;0.0;0.002168637;2.754420357;-0.040629804;1.0;0.0
14:13:27.487339;-0.003599484;0.0;0.001682192;2.754203605;-0.035283561;1.0;0.0
14:13:27.498007;-0.003599484;0.0;0.001266272;2.754015454;-0.030856765;1.0;0.0
14:13:27.508944;-0.003599484;0.0;0.001266272;2.754015454;-0.030856765;1.0;0.0
14:13:27.522451;-0.003599484;0.0;0.001;2.753814897;-0.01625709;1.0;0.0
14:13:27.533199;-0.003599484;0.0;0.001;2.753663099;0.0;1.0;0.0
14:13:27.543518;-0.003599484;0.0;0.001;2.753544165;0.0;1.0;0.0
14:13:27.555267;-0.003599484;0.0;0.001;2.753433947;0.0;1.0;0.0
14:13:27.565360;-0.003599484;0.0;0.001;2.753433947;0.0;1.0;0.0
14:13:27.576659;-0.003599484;0.0;0.001;2.753344236;0.0;1.0;0.0
14:13:27.586772;-0.002571206;0.076742089;0.001694698;2.753709761;0.051846476;1.0;0.0
14:13:27.597057;-0.002571206;0.0;0.002269071;2.75402279;0.044220325;1.0;0.0
14:13:27.609345;-0.002571206;0.0;0.002269071;2.75402279;0.044220325;1.0;0.0
14:13:27.619896;-0.002571206;0.0;0.002805008;2.754327412;0.03721683;1.0;0.0
14:13:27.630296;-0.002571206;0.0;0.003227647;2.754580109;0.030876756;1.0;0.0
14:13:27.640434;-0.001596111;0.074356121;0.004374079;2.75520337;0.087421465;1.0;0.0
14:13:27.651377;-0.001596111;0.074356121;0.004374079;2.75520337;0.087421465;1.0;0.0
14:13:27.662369;-0.002624389;-0.07568499;0.004494233;2.755323736;0.008843736;1.0;0.0
14:13:27.673300;-0.001596111;0.064316568;0.005615723;2.75596561;0.070146769;1.0;0.0
14:13:27.683926;-0.002624389;-0.076197955;0.005512908;2.755989304;-0.007618862;1.0;0.0
14:13:27.694638;-0.002624389;0.0;0.005404262;2.756006097;-0.008340241;1.0;0.0
14:13:27.707102;-0.002624389;0.0;0.005282911;2.756018061;-0.00892794;1.0;0.0
14:13:27.717315;-0.002624389;0.0;0.005282911;2.756018061;-0.00892794;1.0;0.0
14:13:27.727483;-0.002624389;0.0;0.005136804;2.756025712;-0.00943308;1.0;0.0
14:13:27.737562;-0.002624389;0.0;0.005005695;2.756027907;-0.009814513;1.0;0.0
14:13:27.748107;-0.003652445;-0.077565863;0.004007995;2.75558865;-0.075275453;1.0;0.0
14:13:27.761938;-0.003652445;-0.077565863;0.004007995;2.75558865;-0.075275453;1.0;0.0
14:13:27.772586;-0.003652445;0.0;0.003085147;2.755176698;-0.065961926;1.0;0.0
14:13:27.783782;-0.003652445;0.0;0.002187552;2.754769259;-0.056961285;1.0;0.0
14:13:27.794048;-0.003652445;0.0;0.002187552;2.754769259;-0.056961285;1.0;0.0
14:13:27.804122;-0.003652445;0.0;0.00143232;2.754419588;-0.048644741;1.0;0.0
14:13:27.814818;-0.003652445;0.0;0.001;2.754079494;-0.02471882;1.0;0.0
14:13:27.825255;-0.004680278;-0.076935918;0.001;2.753416334;0.0;1.0;0.0
14:13:27.837869;-0.004680278;-0.076935918;0.001;2.753416334;0.0;1.0;0.0
14:13:27.847973;-0.004680278;0.0;0.001;2.752836001;0.0;1.0;0.0
14:13:27.858058;-0.004680278;0.0;0.001;2.752345454;0.0;1.0;0.0
14:13:27.868139;-0.004680278;0.0;0.001;2.751908817;0.0;1.0;0.0
14:13:27.880457;-0.004680278;0.0;0.001;2.751908817;0.0;1.0;0.0
14:13:27.893851;-0.004680278;0.0;0.001;2.751535976;0.0;1.0;0.0
14:13:27.904076;-0.005707884;-0.069450652;0.001;2.750714426;0.0;1.0;0.0
14:13:27.914777;-0.005707884;0.0;0.001;2.750074748;0.0;1.0;0.0
14:13:27.926485;-0.005707884;0.0;0.001;2.749479773;0.0;1.0;0.0
14:13:27.937106;-0.005707884;0.0;0.001;2.749479773;0.0;1.0;0.0
14:13:27.947508;-0.005707884;0.0;0.001;2.748971396;0.0;1.0;0.0
14:13:27.958170;-0.005707884;0.0;0.001;2.748526103;0.0;1.0;0.0
14:13:27.968277;-0.006735262;-0.075645413;0.001;2.747750458;0.0;1.0;0.0
14:13:27.979647;-0.006735262;-0.075645413;0.001;2.747750458;0.0;1.0;0.0
14:13:27.989734;-0.006735262;0.0;0.001;2.747094372;0.0;1.0;0.0
14:13:28.000507;-0.00545758;0.088269479;0.001;2.74707592;0.0;1.0;0.0
14:13:28.010576;-0.00545758;0.0;0.001;2.74706133;0.0;1.0;0.0
14:13:28.021023;-0.004430202;0.074979265;0.001833158;2.747497472;0.060804875;1.0;0.0
14:13:28.031122;-0.004430202;0.074979265;0.001833158;2.747497472;0.060804875;1.0;0.0
14:13:28.041368;-0.003455429;0.072198526;0.003360875;2.748296665;0.113153369;1.0;0.0
14:13:28.052091;-0.003455429;0.0;0.004629721;2.748983843;0.096501049;1.0;0.0
14:13:28.062602;-0.003455429;0.0;0.004629721;2.748983843;0.096501049;1.0;0.0
14:13:28.076265;-0.003455429;0.0;0.005750977;2.749616009;0.081607942;1.0;0.0
14:13:28.086527;-0.002481249;0.064979608;0.007678938;2.750681111;0.128598564;1.0;0.0
14:13:28.096875;-0.002481249;0.0;0.00923971;2.751586041;0.106326518;1.0;0.0
14:13:28.111200;-0.003508627;-0.069689477;0.009571949;2.751890956;0.022536616;1.0;0.0
14:13:28.121314;-0.003508627;-0.069689477;0.009571949;2.751890956;0.022536616;1.0;0.0
14:13:28.131558;-0.003508627;0.0;0.009814132;2.75216283;0.015582434;1.0;0.0
14:13:28.142423;-0.004535774;-0.076103193;0.009070658;2.751918459;-0.055085359;1.0;0.0
14:13:28.152913;-0.004535774;0.0;0.008357363;2.751685533;-0.050206636;1.0;0.0
14:13:28.163368;-0.005562689;-0.077963071;0.00689751;2.751055875;-0.110831572;1.0;0.0
14:13:28.175824;-0.005562689;-0.077963071;0.00689751;2.751055875;-0.110831572;1.0;0.0
14:13:28.186092;-0.005562689;0.0;0.005568358;2.750475952;-0.097639144;1.0;0.0
14:13:28.196682;-0.005562689;0.0;0.004389119;2.749954731;-0.085611253;1.0;0.0
14:13:28.206770;-0.00658937;-0.07354011;0.002442965;2.749029011;-0.139401087;1.0;0.0
14:13:28.216869;-0.00658937;0.0;0.001;2.748252688;-0.108984231;1.0;0.0
14:13:28.230655;-0.00658937;0.0;0.001;2.748252688;-0.108984231;1.0;0.0
14:13:28.245150;-0.00658937;0.0;0.001;2.747529466;0.0;1.0;0.0
14:13:28.255866;-0.007615814;-0.070772587;0.001;2.746418375;0.0;1.0;0.0
14:13:28.266614;-0.007615814;0.0;0.001;2.745453424;0.0;1.0;0.0
14:13:28.276862;-0.007615814;0.0;0.001;2.744715505;0.0;1.0;0.0
14:13:28.287263;-0.007615814;0.0;0.001;2.744082304;0.0;1.0;0.0
14:13:28.297377;-0.007615814;0.0;0.001;2.744082304;0.0;1.0;0.0
14:13:28.308182;-0.007615814;0.0;0.001;2.743524744;0.0;1.0;0.0
14:13:28.318453;-0.007615814;0.0;0.001;2.743018283;0.0;1.0;0.0
14:13:28.329263;-0.007615814;0.0;0.001;2.743018283;0.0;1.0;0.0
14:13:28.339777;-0.007615814;0.0;0.001;2.742597875;0.0;1.0;0.0
14:13:28.350732;-0.007615814;0.0;0.001;2.742253926;0.0;1.0;0.0
14:13:28.365084;-0.008589994;-0.06628161;0.001;2.741484452;0.0;1.0;0.0
14:13:28.385214;-0.009616199;-0.072728606;0.001;2.740397623;0.0;1.0;0.0
14:13:28.395290;-0.009616199;0.0;0.001;2.739508811;0.0;1.0;0.0
14:13:28.405939;-0.009616199;0.0;0.001;2.738617203;0.0;1.0;0.0
14:13:28.416534;-0.010590972;-0.073489443;0.001;2.737579931;0.0;1.0;0.0
14:13:28.428413;-0.010590972;-0.073489443;0.001;2.737579931;0.0;1.0;0.0
14:13:28.438479;-0.011616937;-0.076265414;0.001;2.73623688;0.0;1.0;0.0
14:13:28.449471;-0.012894618;-0.090866517;0.001;2.734466257;0.0;1.0;0.0
14:13:28.459887;-0.012894618;0.0;0.001;2.732995259;0.0;1.0;0.0
14:13:28.469974;-0.012894618;0.0;0.001;2.732995259;0.0;1.0;0.0
14:13:28.480760;-0.014895435;-0.146689898;0.001;2.730875391;0.0;1.0;0.0
14:13:28.490843;-0.014895435;0.0;0.001;2.728943081;0.0;1.0;0.0
14:13:28.500980;-0.014895435;0.0;0.001;2.727387292;0.0;1.0;0.0
14:13:28.511514;-0.014895435;0.0;0.001;2.726095709;0.0;1.0;0.0
14:13:28.522383;-0.014895435;0.0;0.001;2.726095709;0.0;1.0;0.0
14:13:28.533213;-0.014895435;0.0;0.001;2.72484023;0.0;1.0;0.0
14:13:28.543997;-0.013869714;0.062259198;0.001;2.7242313;0.0;1.0;0.0
14:13:28.556081;-0.013869714;0.062259198;0.001;2.7242313;0.0;1.0;0.0
14:13:28.567579;-0.012894618;0.073875514;0.001;2.724226839;0.0;1.0;0.0
14:13:28.578175;-0.012894618;0.0;0.001;2.724222083;0.0;1.0;0.0
14:13:28.588599;-0.011920112;0.068224486;0.001826488;2.724655677;0.05786184;1.0;0.0
14:13:28.600666;-0.010590972;0.095347998;0.003658915;2.725610468;0.131452118;1.0;0.0
14:13:28.611115;-0.010590972;0.095347998;0.003658915;2.725610468;0.131452118;1.0;0.0
14:13:28.621757;-0.009616199;0.066122764;0.006183957;2.726946078;0.171283644;1.0;0.0
14:13:28.632357;-0.008642019;0.070225478;0.009024939;2.728472606;0.204797187;1.0;0.0
14:13:28.643418;-0.008642019;0.0;0.011618858;2.729926371;0.171427632;1.0;0.0
14:13:28.654084;-0.008642019;0.0;0.011618858;2.729926371;0.171427632;1.0;0.0
14:13:28.664555;-0.008642019;0.0;0.013598339;2.731092299;0.142002813;1.0;0.0
14:13:28.675226;-0.007668433;0.074072624;0.015949192;2.732462353;0.178858219;1.0;0.0
14:13:28.686905;-0.007668433;0.0;0.018082704;2.733774205;0.14843135;1.0;0.0
14:13:28.699206;-0.007668433;0.0;0.018082704;2.733774205;0.14843135;1.0;0.0
14:13:28.710096;-0.007668433;0.0;0.019685941;2.734825328;0.121514986;1.0;0.0
14:13:28.720526;-0.007362096;0.01996662;0.021467457;2.73603233;0.116116554;1.0;0.0
14:13:28.731405;-0.007362096;0.0;0.022682255;2.736932023;0.091840629;1.0;0.0
14:13:28.741545;-0.00633589;0.079683932;0.024446038;2.738117762;0.136956252;1.0;0.0
14:13:28.753116;-0.00633589;0.079683932;0.024446038;2.738117762;0.136956252;1.0;0.0
14:13:28.763187;-0.00633589;0.0;0.026119901;2.739343702;0.108947376;1.0;0.0
14:13:28.773855;-0.006219721;0.006946607;0.027600157;2.740533665;0.088515337;1.0;0.0
14:13:28.785414;-0.006219721;0.006946607;0.027600157;2.740533665;0.088515337;1.0;0.0
14:13:28.795681;-0.004220473;0.142944414;0.030255303;2.742266477;0.189840558;1.0;0.0
14:13:28.806447;-0.004220473;0.0;0.032338132;2.743734629;0.152942196;1.0;0.0
14:13:28.817473;-0.003194832;0.070775216;0.035007516;2.74555803;0.18420317;1.0;0.0
14:13:28.827559;-0.003194832;0.0;0.036987614;2.747037156;0.145899606;1.0;0.0
14:13:28.838463;-0.003194832;0.0;0.036987614;2.747037156;0.145899606;1.0;0.0
14:13:28.849137;-0.003194832;0.0;0.03851784;2.74831146;0.113556717;1.0;0.0
